fecha,activo,modelo,particion,senal,retorno_futuro,precio_cierre
2024-05-29,BTC_USD,Regresion Logistica,validacion,1,0.0115770099062721,67578.09375
2024-05-30,BTC_USD,Regresion Logistica,validacion,1,-0.0128604927708056,68364.9921875
2024-05-31,BTC_USD,Regresion Logistica,validacion,0,0.0154251386581295,67491.4140625
2024-06-03,BTC_USD,Regresion Logistica,validacion,1,0.0253002252489253,68804.78125
2024-06-04,BTC_USD,Regresion Logistica,validacion,1,0.0072722178166028,70567.765625
2024-06-05,BTC_USD,Regresion Logistica,validacion,1,-0.0045918902720176,71082.8203125
2024-06-06,BTC_USD,Regresion Logistica,validacion,1,-0.020194557079892,70757.1640625
2024-06-07,BTC_USD,Regresion Logistica,validacion,1,-0.0019504270460231,69342.5859375
2024-06-10,BTC_USD,Regresion Logistica,validacion,1,-0.0318673749178795,69512.28125
2024-06-11,BTC_USD,Regresion Logistica,validacion,0,0.013412234174301,67332.03125
2024-06-12,BTC_USD,Regresion Logistica,validacion,1,-0.0219981554211618,68241.1875
2024-06-13,BTC_USD,Regresion Logistica,validacion,0,-0.0112273344053877,66756.3984375
2024-06-14,BTC_USD,Regresion Logistica,validacion,0,-0.0022346697987336,66011.09375
2024-06-17,BTC_USD,Regresion Logistica,validacion,0,-0.020505771883152,66490.296875
2024-06-18,BTC_USD,Regresion Logistica,validacion,0,-0.0020285342777122,65140.74609375
2024-06-20,BTC_USD,Regresion Logistica,validacion,0,-0.0113626640759909,64828.65625
2024-06-21,BTC_USD,Regresion Logistica,validacion,0,-0.0470429339934126,64096.19921875
2024-06-24,BTC_USD,Regresion Logistica,validacion,0,0.0250209785898575,60277.4140625
2024-06-25,BTC_USD,Regresion Logistica,validacion,0,-0.0162031982640604,61804.640625
2024-06-26,BTC_USD,Regresion Logistica,validacion,0,0.0129645478634577,60811.27734375
2024-06-27,BTC_USD,Regresion Logistica,validacion,0,-0.0210738120086118,61604.80078125
2024-06-28,BTC_USD,Regresion Logistica,validacion,0,0.0027672625269042,60320.13671875
2024-07-01,BTC_USD,Regresion Logistica,validacion,0,-0.0131801760562906,62851.98046875
2024-07-02,BTC_USD,Regresion Logistica,validacion,0,-0.0303632025066165,62029.015625
2024-07-03,BTC_USD,Regresion Logistica,validacion,0,-0.005549607840752,60173.921875
2024-07-05,BTC_USD,Regresion Logistica,validacion,0,0.015210533790654,56662.375
2024-07-08,BTC_USD,Regresion Logistica,validacion,0,0.0227379641121488,56705.09765625
2024-07-09,BTC_USD,Regresion Logistica,validacion,0,-0.0046086733698468,58009.2265625
2024-07-10,BTC_USD,Regresion Logistica,validacion,0,-0.0069092459782688,57742.49609375
2024-07-11,BTC_USD,Regresion Logistica,validacion,0,0.0096239845581041,57344.9140625
2024-07-12,BTC_USD,Regresion Logistica,validacion,0,0.0649986203949803,57899.46484375
2024-07-15,BTC_USD,Regresion Logistica,validacion,0,0.0034931297826731,64870.15234375
2024-07-16,BTC_USD,Regresion Logistica,validacion,1,-0.0151432424548232,65097.1484375
2024-07-17,BTC_USD,Regresion Logistica,validacion,0,-0.0022597141603525,64118.79296875
2024-07-18,BTC_USD,Regresion Logistica,validacion,0,0.0418794201096355,63974.06640625
2024-07-19,BTC_USD,Regresion Logistica,validacion,1,-0.0083877666901128,66710.15625
2024-07-22,BTC_USD,Regresion Logistica,validacion,1,-0.0248315035462847,67585.25
2024-07-23,BTC_USD,Regresion Logistica,validacion,1,-0.008462196557576,65927.671875
2024-07-24,BTC_USD,Regresion Logistica,validacion,0,0.0061776136799459,65372.1328125
2024-07-25,BTC_USD,Regresion Logistica,validacion,1,0.0319399921931968,65777.2265625
2024-07-26,BTC_USD,Regresion Logistica,validacion,1,-0.0212622456640866,67912.0625
2024-07-29,BTC_USD,Regresion Logistica,validacion,1,-0.0093053462306732,66819.9140625
2024-07-30,BTC_USD,Regresion Logistica,validacion,1,-0.0241834505774866,66201.015625
2024-07-31,BTC_USD,Regresion Logistica,validacion,0,0.0113598461110431,64619.25
2024-08-01,BTC_USD,Regresion Logistica,validacion,1,-0.0622170138648715,65357.5
2024-08-02,BTC_USD,Regresion Logistica,validacion,0,-0.0736319858212006,61415.06640625
2024-08-05,BTC_USD,Regresion Logistica,validacion,1,0.0371384650991169,53991.45703125
2024-08-06,BTC_USD,Regresion Logistica,validacion,0,-0.0181319456214236,56034.31640625
2024-08-07,BTC_USD,Regresion Logistica,validacion,0,0.1146158574329579,55027.4609375
2024-08-08,BTC_USD,Regresion Logistica,validacion,0,-0.0135416335526674,61710.13671875
2024-08-09,BTC_USD,Regresion Logistica,validacion,0,0.0107565996406079,60880.11328125
2024-08-12,BTC_USD,Regresion Logistica,validacion,0,0.020924539277115,59354.515625
2024-08-13,BTC_USD,Regresion Logistica,validacion,0,-0.0313783013916643,60609.56640625
2024-08-14,BTC_USD,Regresion Logistica,validacion,0,-0.0202448620971359,58737.26953125
2024-08-15,BTC_USD,Regresion Logistica,validacion,0,0.0229114301013426,57560.09765625
2024-08-16,BTC_USD,Regresion Logistica,validacion,0,0.017113663556006,58894.10546875
2024-08-19,BTC_USD,Regresion Logistica,validacion,0,-0.0081120246047573,59493.453125
2024-08-20,BTC_USD,Regresion Logistica,validacion,0,0.0359874877747518,59012.79296875
2024-08-21,BTC_USD,Regresion Logistica,validacion,0,-0.0130521141055434,61175.19140625
2024-08-22,BTC_USD,Regresion Logistica,validacion,0,0.0596666777899252,60381.9140625
2024-08-23,BTC_USD,Regresion Logistica,validacion,0,-0.0228425120791344,64094.35546875
2024-08-26,BTC_USD,Regresion Logistica,validacion,0,-0.0551928775609079,62880.66015625
2024-08-27,BTC_USD,Regresion Logistica,validacion,0,-0.0080402145092669,59504.1328125
2024-08-28,BTC_USD,Regresion Logistica,validacion,0,0.0060896567427389,59027.625
2024-08-29,BTC_USD,Regresion Logistica,validacion,0,-0.0045347886200276,59388.1796875
2024-08-30,BTC_USD,Regresion Logistica,validacion,0,-0.0288574422367031,59119.4765625
2024-09-03,BTC_USD,Regresion Logistica,validacion,0,0.0093675489668366,57431.0234375
2024-09-04,BTC_USD,Regresion Logistica,validacion,0,-0.0317387301454916,57971.5390625
2024-09-05,BTC_USD,Regresion Logistica,validacion,0,-0.0401788599055401,56160.48828125
2024-09-06,BTC_USD,Regresion Logistica,validacion,0,0.0389455136654467,53948.75390625
2024-09-09,BTC_USD,Regresion Logistica,validacion,0,0.0109739551593939,57019.53515625
2024-09-10,BTC_USD,Regresion Logistica,validacion,0,-0.005314110423381,57648.7109375
2024-09-11,BTC_USD,Regresion Logistica,validacion,0,0.0135766976294007,57343.171875
2024-09-12,BTC_USD,Regresion Logistica,validacion,0,0.0411907229072504,58127.01171875
2024-09-13,BTC_USD,Regresion Logistica,validacion,0,-0.0168749516561809,60571.30078125
2024-09-16,BTC_USD,Regresion Logistica,validacion,0,0.0357170886607077,58192.5078125
2024-09-17,BTC_USD,Regresion Logistica,validacion,0,0.0219943305683947,60308.5390625
2024-09-18,BTC_USD,Regresion Logistica,validacion,0,0.0207211190539162,61649.6796875
2024-09-19,BTC_USD,Regresion Logistica,validacion,0,0.0040040116474054,62940.45703125
2024-09-20,BTC_USD,Regresion Logistica,validacion,0,-0.0050230676430797,63192.9765625
2024-09-23,BTC_USD,Regresion Logistica,validacion,0,0.0152342441721866,63329.80078125
2024-09-24,BTC_USD,Regresion Logistica,validacion,1,-0.0181859645588886,64301.96875
2024-09-25,BTC_USD,Regresion Logistica,validacion,0,0.031764030655624,63143.14453125
2024-09-26,BTC_USD,Regresion Logistica,validacion,1,0.0093096296486782,65181.01953125
2024-09-27,BTC_USD,Regresion Logistica,validacion,1,-0.035762477049568,65790.6640625
2024-09-30,BTC_USD,Regresion Logistica,validacion,0,-0.0401529704172501,63329.5
2024-10-01,BTC_USD,Regresion Logistica,validacion,1,-0.0033625289659382,60837.0078125
2024-10-02,BTC_USD,Regresion Logistica,validacion,0,0.0020860853737759,60632.78515625
2024-10-03,BTC_USD,Regresion Logistica,validacion,0,0.0213002835593871,60759.40234375
2024-10-04,BTC_USD,Regresion Logistica,validacion,1,-0.009312611593072,62067.4765625
2024-10-07,BTC_USD,Regresion Logistica,validacion,1,-0.0016835665376192,62236.66015625
2024-10-08,BTC_USD,Regresion Logistica,validacion,0,-0.0252611554684642,62131.96875
2024-10-09,BTC_USD,Regresion Logistica,validacion,0,-0.0050903669759527,60582.1015625
2024-10-10,BTC_USD,Regresion Logistica,validacion,0,0.0353784793604471,60274.5
2024-10-11,BTC_USD,Regresion Logistica,validacion,1,0.0495805492882901,62445.08984375
2024-10-14,BTC_USD,Regresion Logistica,validacion,1,0.0149526424220397,66046.125
2024-10-15,BTC_USD,Regresion Logistica,validacion,1,0.0084901085474491,67041.109375
2024-10-16,BTC_USD,Regresion Logistica,validacion,1,-0.0031535287872272,67612.71875
2024-10-17,BTC_USD,Regresion Logistica,validacion,1,0.0150048970496654,67399.8359375
2024-10-18,BTC_USD,Regresion Logistica,validacion,1,-0.0239632629213024,68418.7890625
2024-10-21,BTC_USD,Regresion Logistica,validacion,1,-9.56779931777652e-05,67367.8515625
2024-10-22,BTC_USD,Regresion Logistica,validacion,1,-0.0138904382136989,67361.40625
2024-10-23,BTC_USD,Regresion Logistica,validacion,1,0.0256915479674531,66432.1953125
2024-10-24,BTC_USD,Regresion Logistica,validacion,1,-0.0225321334727949,68161.0546875
2024-10-25,BTC_USD,Regresion Logistica,validacion,1,0.0287092151025569,66642.4140625
2024-10-28,BTC_USD,Regresion Logistica,validacion,1,0.0394465905777621,69907.7578125
2024-10-29,BTC_USD,Regresion Logistica,validacion,1,-0.0052523634181871,72720.4921875
2024-10-30,BTC_USD,Regresion Logistica,validacion,1,-0.0298062208969249,72339.5390625
2024-10-31,BTC_USD,Regresion Logistica,validacion,1,-0.0104901612367784,70215.1875
2024-11-01,BTC_USD,Regresion Logistica,validacion,1,-0.0136156113622657,69482.46875
2024-11-04,BTC_USD,Regresion Logistica,validacion,1,0.0225721124909319,67811.5078125
2024-11-05,BTC_USD,Regresion Logistica,validacion,1,0.086669031268464,69359.5625
2024-11-06,BTC_USD,Regresion Logistica,validacion,1,0.0035076496874788,75639.078125
2024-11-07,BTC_USD,Regresion Logistica,validacion,1,0.0084043233393163,75904.859375
2024-11-08,BTC_USD,Regresion Logistica,validacion,1,0.0973401431249626,76545.4765625
2024-11-11,BTC_USD,Regresion Logistica,validacion,1,-0.0084420662691067,88701.484375
2024-11-12,BTC_USD,Regresion Logistica,validacion,1,0.0294448504877614,87955.8125
2024-11-13,BTC_USD,Regresion Logistica,validacion,1,-0.0374969223188113,90584.1640625
2024-11-14,BTC_USD,Regresion Logistica,validacion,1,0.0428021182914262,87250.4296875
2024-11-15,BTC_USD,Regresion Logistica,validacion,1,0.0077254654060753,91066.0078125
2024-11-18,BTC_USD,Regresion Logistica,prueba,1,0.0196975431836517,90542.640625
2024-11-19,BTC_USD,Regresion Logistica,prueba,1,0.0213814449984325,92343.7890625
2024-11-20,BTC_USD,Regresion Logistica,prueba,1,0.0432046373822123,94339.4921875
2024-11-21,BTC_USD,Regresion Logistica,prueba,1,0.0049917220950611,98504.7265625
2024-11-22,BTC_USD,Regresion Logistica,prueba,1,-0.0514096372932904,98997.6640625
2024-11-25,BTC_USD,Regresion Logistica,prueba,1,-0.012069852534281,93102.296875
2024-11-26,BTC_USD,Regresion Logistica,prueba,1,0.0423288133049568,91985.3203125
2024-11-27,BTC_USD,Regresion Logistica,prueba,1,0.0187361629072075,95962.53125
2024-11-29,BTC_USD,Regresion Logistica,prueba,1,-0.0146471197983608,97461.5234375
2024-12-02,BTC_USD,Regresion Logistica,prueba,1,0.0014266034685602,95865.3046875
2024-12-03,BTC_USD,Regresion Logistica,prueba,1,0.0284083108720061,96002.1640625
2024-12-04,BTC_USD,Regresion Logistica,prueba,1,-0.0222668653122218,98768.53125
2024-12-05,BTC_USD,Regresion Logistica,prueba,1,0.0338648017678091,96593.5703125
2024-12-06,BTC_USD,Regresion Logistica,prueba,1,-0.0382925034662132,99920.7109375
2024-12-09,BTC_USD,Regresion Logistica,prueba,1,-0.0078027935539879,97432.71875
2024-12-10,BTC_USD,Regresion Logistica,prueba,1,0.0454729495707632,96675.4296875
2024-12-11,BTC_USD,Regresion Logistica,prueba,1,-0.0112321381496044,101173.03125
2024-12-12,BTC_USD,Regresion Logistica,prueba,1,0.014057223472297,100043.0
2024-12-13,BTC_USD,Regresion Logistica,prueba,1,0.0164605674430301,101459.2578125
2024-12-16,BTC_USD,Regresion Logistica,prueba,1,0.0010452246330361,106029.71875
2024-12-17,BTC_USD,Regresion Logistica,prueba,1,-0.0591791546537701,106140.6015625
2024-12-18,BTC_USD,Regresion Logistica,prueba,1,-0.0258259051251425,100041.5390625
2024-12-19,BTC_USD,Regresion Logistica,prueba,1,0.0027142735531831,97490.953125
2024-12-20,BTC_USD,Regresion Logistica,prueba,1,-0.0044121754491209,97755.9296875
2024-12-23,BTC_USD,Regresion Logistica,prueba,0,0.0412739940682794,94686.2421875
2024-12-24,BTC_USD,Regresion Logistica,prueba,0,-0.0359215932968037,98676.09375
2024-12-26,BTC_USD,Regresion Logistica,prueba,0,-0.0171688048649555,95795.515625
2024-12-27,BTC_USD,Regresion Logistica,prueba,0,-0.0095289891917289,94164.859375
2024-12-30,BTC_USD,Regresion Logistica,prueba,0,0.0084482900528724,92643.2109375
2024-12-31,BTC_USD,Regresion Logistica,prueba,0,0.0257937106935461,93429.203125
2025-01-02,BTC_USD,Regresion Logistica,prueba,0,0.0125190387534922,96886.875
2025-01-03,BTC_USD,Regresion Logistica,prueba,0,0.0375618565168178,98107.4296875
2025-01-06,BTC_USD,Regresion Logistica,prueba,1,-0.0518242829786952,102078.0859375
2025-01-07,BTC_USD,Regresion Logistica,prueba,0,-0.0195788576965656,96922.703125
2025-01-08,BTC_USD,Regresion Logistica,prueba,0,0.0236932656291591,95043.5234375
2025-01-10,BTC_USD,Regresion Logistica,prueba,0,0.000297197889065,94701.453125
2025-01-13,BTC_USD,Regresion Logistica,prueba,0,0.0211210930715595,94516.5234375
2025-01-14,BTC_USD,Regresion Logistica,prueba,0,0.040306661406227,96534.046875
2025-01-15,BTC_USD,Regresion Logistica,prueba,1,-0.0074661359209996,100504.4921875
2025-01-16,BTC_USD,Regresion Logistica,prueba,0,0.0460874538869578,99756.90625
2025-01-17,BTC_USD,Regresion Logistica,prueba,1,0.0396818342587629,104462.0390625
2025-01-21,BTC_USD,Regresion Logistica,prueba,1,-0.0237685469930422,106146.265625
2025-01-22,BTC_USD,Regresion Logistica,prueba,0,0.0029584026842157,103653.0703125
2025-01-23,BTC_USD,Regresion Logistica,prueba,1,0.0082318111627812,103960.171875
2025-01-24,BTC_USD,Regresion Logistica,prueba,1,-0.0058095778514481,104819.484375
2025-01-27,BTC_USD,Regresion Logistica,prueba,1,-0.0074251676153959,102087.6875
2025-01-28,BTC_USD,Regresion Logistica,prueba,1,0.0231261207465303,101332.4765625
2025-01-29,BTC_USD,Regresion Logistica,prueba,1,0.0099031811077267,103703.2109375
2025-01-30,BTC_USD,Regresion Logistica,prueba,1,-0.022500491172309,104735.3046875
2025-01-31,BTC_USD,Regresion Logistica,prueba,0,0.0373378366646468,102405.0234375
2025-02-03,BTC_USD,Regresion Logistica,prueba,1,-0.0354678933406194,101405.421875
2025-02-04,BTC_USD,Regresion Logistica,prueba,0,-0.0129200487537533,97871.8203125
2025-02-05,BTC_USD,Regresion Logistica,prueba,0,-0.0002292695179964,96615.4453125
2025-02-06,BTC_USD,Regresion Logistica,prueba,0,-0.0006649766736617,96593.296875
2025-02-07,BTC_USD,Regresion Logistica,prueba,0,0.0096677282279949,96529.0859375
2025-02-10,BTC_USD,Regresion Logistica,prueba,0,-0.017497924369383,97437.5546875
2025-02-11,BTC_USD,Regresion Logistica,prueba,0,0.0220883159193474,95747.4296875
2025-02-12,BTC_USD,Regresion Logistica,prueba,0,-0.0129763165895201,97885.859375
2025-02-13,BTC_USD,Regresion Logistica,prueba,0,0.0091185779172292,96623.8671875
2025-02-14,BTC_USD,Regresion Logistica,prueba,0,-0.0024445399934847,97508.96875
2025-02-18,BTC_USD,Regresion Logistica,prueba,0,0.0114070351899248,95539.546875
2025-02-19,BTC_USD,Regresion Logistica,prueba,0,0.0174219113580324,96635.609375
2025-02-20,BTC_USD,Regresion Logistica,prueba,0,-0.0227140947042454,98333.9375
2025-02-21,BTC_USD,Regresion Logistica,prueba,0,-0.0517532055364913,96125.546875
2025-02-24,BTC_USD,Regresion Logistica,prueba,0,-0.0297766693549972,91418.171875
2025-02-25,BTC_USD,Regresion Logistica,prueba,0,-0.0507280862209708,88736.171875
2025-02-26,BTC_USD,Regresion Logistica,prueba,0,0.0042259806609508,84347.0234375
2025-02-27,BTC_USD,Regresion Logistica,prueba,0,-0.003917962993897,84704.2265625
2025-02-28,BTC_USD,Regresion Logistica,prueba,0,-0.090822704829456,84373.0078125
2025-03-03,BTC_USD,Regresion Logistica,prueba,0,0.0133482006343723,86065.671875
2025-03-04,BTC_USD,Regresion Logistica,prueba,0,0.0382554190530362,87222.1953125
2025-03-05,BTC_USD,Regresion Logistica,prueba,0,-0.0073299315153257,90623.5625
2025-03-06,BTC_USD,Regresion Logistica,prueba,0,-0.0364383782693103,89961.7265625
2025-03-07,BTC_USD,Regresion Logistica,prueba,0,-0.0260053559872769,86742.671875
2025-03-10,BTC_USD,Regresion Logistica,prueba,0,0.0536729340651247,78532.0
2025-03-11,BTC_USD,Regresion Logistica,prueba,0,0.0103269598158153,82862.2109375
2025-03-12,BTC_USD,Regresion Logistica,prueba,0,-0.0322337677609114,83722.359375
2025-03-13,BTC_USD,Regresion Logistica,prueba,0,0.0351765814759244,81066.703125
2025-03-14,BTC_USD,Regresion Logistica,prueba,0,0.0179536985740853,83969.1015625
2025-03-17,BTC_USD,Regresion Logistica,prueba,0,-0.0162741576821944,84075.6875
2025-03-18,BTC_USD,Regresion Logistica,prueba,0,0.048787879453061,82718.5
2025-03-19,BTC_USD,Regresion Logistica,prueba,0,-0.0314259156183106,86854.2265625
2025-03-20,BTC_USD,Regresion Logistica,prueba,0,-0.00147378663629,84167.1953125
2025-03-21,BTC_USD,Regresion Logistica,prueba,0,0.016647018673748,84043.2421875
2025-03-24,BTC_USD,Regresion Logistica,prueba,0,-0.0003110343685901,87498.9140625
2025-03-25,BTC_USD,Regresion Logistica,prueba,0,-0.0065471570368691,87471.703125
2025-03-26,BTC_USD,Regresion Logistica,prueba,0,0.0031735085032361,86900.8828125
2025-03-27,BTC_USD,Regresion Logistica,prueba,0,-0.032929565500329,87177.1015625
2025-03-28,BTC_USD,Regresion Logistica,prueba,0,0.002600512811616,84353.1484375
2025-03-31,BTC_USD,Regresion Logistica,prueba,0,0.0312485205315683,82548.9140625
2025-04-01,BTC_USD,Regresion Logistica,prueba,0,-0.0320144583229852,85169.171875
2025-04-02,BTC_USD,Regresion Logistica,prueba,0,0.007453656492041,82485.7109375
2025-04-03,BTC_USD,Regresion Logistica,prueba,0,0.008876865806506,83102.828125
2025-04-04,BTC_USD,Regresion Logistica,prueba,0,0.012967507560798,83843.8046875
2025-04-07,BTC_USD,Regresion Logistica,prueba,1,-0.0381170762617496,79235.3359375
2025-04-08,BTC_USD,Regresion Logistica,prueba,0,0.079389009442381,76271.953125
2025-04-09,BTC_USD,Regresion Logistica,prueba,1,-0.0363518545774045,82573.953125
2025-04-10,BTC_USD,Regresion Logistica,prueba,0,0.0463638537952745,79626.140625
2025-04-11,BTC_USD,Regresion Logistica,prueba,0,0.010193602875445,83404.8359375
2025-04-14,BTC_USD,Regresion Logistica,prueba,0,-0.0103846276257749,84542.390625
2025-04-15,BTC_USD,Regresion Logistica,prueba,0,0.0043514532442251,83668.9921875
2025-04-16,BTC_USD,Regresion Logistica,prueba,0,0.0102041347801538,84033.8671875
2025-04-17,BTC_USD,Regresion Logistica,prueba,0,0.0271550412785429,84895.75
2025-04-21,BTC_USD,Regresion Logistica,prueba,0,0.0654849109954958,87518.90625
2025-04-22,BTC_USD,Regresion Logistica,prueba,1,0.0027489316822658,93441.890625
